date,home_team,away_team,target,home_goals,away_goals,tournament_weight,is_neutral,home_matches_played,home_goals_for_avg,home_goals_against_avg,home_goal_diff_avg,home_win_pct,home_draw_pct,home_loss_pct,home_recent_form,away_matches_played,away_goals_for_avg,away_goals_against_avg,away_goal_diff_avg,away_win_pct,away_draw_pct,away_loss_pct,away_recent_form,home_elo,away_elo,elo_diff,goal_diff_strength,h2h_home_wins,h2h_away_wins,h2h_draws
2018-03-27,Bosnia-Herzegovina,Senegal,1,0,0,1.0,false,3,0.3552697056821616,0.33282675060935935,0.022442955072802247,0.33282675060935935,0.31190354370847906,0.3552697056821616,0.8,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1730,1743,-13,0.022442955072802247,0,0,0
2018-03-27,Myanmar,Macau,0,1,0,1.0,false,1,1.0,5.0,-4.0,1.0,0.0,0.0,0.6,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1071,1500,-429,-3.0,0,0,0
2018-03-27,Central African Republic,Kenya,0,3,2,1.0,false,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1296,1386,-90,0.0,0,0,0
2018-03-27,Denmark,Chile,1,0,0,1.0,false,2,0.5463030968146413,0.45369690318535877,0.09260619362928257,0.5463030968146413,0.0,0.45369690318535877,0.6,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1843,1871,-28,-0.9073938063707174,0,0,0
2018-03-27,England,Italy,1,1,1,1.0,false,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,2.0,-2.0,0.0,0.0,1.0,0.0,1944,1893,51,3.0,0,0,0
2018-03-27,Georgia,Estonia,0,2,0,1.0,false,1,4.0,0.0,4.0,1.0,0.0,0.0,0.6,2,0.47895725303300857,0.47895725303300857,0.0,0.0,1.0,0.0,0.4,1492,1515,-23,4.0,0,0,0
2018-03-27,Germany,Brazil,2,0,1,1.0,false,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2103,2118,-15,-3.0,0,0,0
2018-03-27,Greece,Egypt,0,1,0,1.0,false,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1,1.0,2.0,-1.0,1.0,0.0,0.0,0.6,1653,1648,5,0.0,0,0,0
2018-03-27,Hungary,Scotland,2,0,1,1.0,false,1,2.0,3.0,-1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1593,1707,-114,0.0,0,0,0
2018-03-27,Iraq,Syria,1,1,1,1.0,false,3,2.1447998147549536,1.4312092873491165,0.713590527405837,0.3571980869566628,0.28479817957918596,0.35800373346415126,0.8,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1560,1605,-45,0.713590527405837,0,0,0
2018-03-27,Jordan,Vietnam,1,1,1,1.0,false,2,1.0,0.9233349062675449,0.07666509373245511,0.5383325468662274,0.0,0.46166745313377244,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,1274,206,0.07666509373245511,0,0,0
2018-03-27,North Korea,Hong Kong,0,2,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450,1194,256,0.0,0,0,0
2018-03-27,Kosovo,Burkina Faso,0,2,0,1.0,false,1,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1,2.0,0.0,2.0,1.0,0.0,0.0,0.6,1380,1607,-227,-1.0,0,0,0
2018-03-27,Kyrgyzstan,India,0,2,1,1.0,false,1,5.0,1.0,4.0,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237,1163,74,4.0,0,0,0
2018-03-27,Laos,Bangladesh,1,2,2,1.0,false,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,810,-37,-1.0,0,0,0
2018-03-27,Lebanon,Malaysia,0,2,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1455,1057,398,0.0,0,0,0
2018-03-27,Luxembourg,Austria,2,0,4,1.0,false,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,0.0,3.0,1.0,0.0,0.0,0.6,1331,1720,-389,-2.0,0,0,0
2018-03-27,Maldives,Bhutan,0,7,0,1.0,false,1,2.0,3.0,-1.0000000000000002,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,598,342,-1.0000000000000002,0,0,0
2018-03-27,Mexico,Croatia,2,0,1,1.0,false,2,2.121885400479651,0.0,2.121885400479651,1.0,0.0,0.0,1.2,1,0.0,2.0,-2.0,1.0,0.0,0.0,0.6,1869,1842,27,4.121885400479651,0,0,0
2018-03-27,Moldova,Ivory Coast,2,1,2,1.0,false,3,0.0,1.4269008169538722,-1.4269008169538722,0.3568398848538655,0.2867789527538588,0.3563811623922757,0.8,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1326,1595,-269,-1.4269008169538722,0,0,0
2018-03-27,Mongolia,Mauritius,2,0,2,1.0,false,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,665,1070,-405,-1.0,0,0,0
2018-03-27,Montenegro,Türkiye,1,2,2,1.0,false,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1609,1719,-110,-1.0,0,0,0
2018-03-27,Morocco,Uzbekistan,0,2,0,1.0,false,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1701,1615,86,1.0,0,0,0
2018-03-27,Namibia,Lesotho,0,2,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,-1.0,1.0,0.0,0.0,0.6,1381,1258,123,1.0,0,0,0
2018-03-27,Oman,Palestine,0,1,0,1.0,false,2,0.4729907611610528,0.0,0.4729907611610528,0.4729907611610528,0.5270092388389472,0.0,0.8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1533,1414,119,0.4729907611610528,0,0,0
2018-03-27,Peru,Iceland,0,3,1,1.0,false,1,2.0,0.0,2.0,1.0,0.0,0.0,0.6,3,2.523175403399745,1.7384122983001278,0.7847631050996171,0.49478127425223867,0.0,0.5052187257477614,0.6,1895,1798,97,1.215236894900383,0,0,0
2018-03-27,Philippines,Tajikistan,0,2,1,1.0,false,1,3.0,2.0,1.0,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173,1219,-46,1.0,0,0,0
2018-03-27,Poland,South Korea,0,3,2,1.0,false,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,4,1.24766899648266,1.1455529491685155,0.1021160473141445,0.32510747810159785,0.2476689964826599,0.42722352541574243,0.8,1825,1749,76,-1.1021160473141445,0,0,0
2018-03-27,Romania,Sweden,0,1,0,1.0,false,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1.0,1.1061237840562332,-0.10612378405623323,0.0,0.25675110439845555,0.7432488956015444,0.2,1695,1804,-109,1.1061237840562332,0,0,0
2018-03-27,Russia,France,2,1,3,1.0,false,1,0.0,3.0,-3.0,0.0,0.0,1.0,0.0,1,2.0,3.0,-1.0,0.0,0.0,1.0,0.0,1691,1974,-283,-2.0,0,0,0
2018-03-27,Serbia,Nigeria,0,2,0,1.0,false,1,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1770,1712,58,-2.0,0,0,0
2018-03-27,Seychelles,Eswatini,1,0,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939,1292,-353,0.0,0,0,0
2018-03-27,Slovenia,Belarus,2,0,2,1.0,false,1,0.0,3.0,-3.0,1.0,0.0,0.0,0.6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1630,1506,124,-4.0,0,0,0
2018-03-27,Spain,Argentina,0,6,1,1.0,false,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2035,1996,39,-2.0,0,0,0
2018-03-27,Switzerland,Panama,0,6,0,1.0,false,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,-1.0,1.0,0.0,0.0,0.6,1872,1667,205,2.0,0,0,0
2018-03-27,Taiwan,Singapore,0,1,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.9999999999999996,2.0,0.9999999999999998,1.0,0.0,0.0,0.6,978,1062,-84,-0.9999999999999998,0,0,0
2018-03-27,Tanzania,Congo DR,0,2,0,1.0,false,1,1.0,4.0,-3.0,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,1601,-311,-3.0,0,0,0
2018-03-27,Tunisia,Costa Rica,0,1,0,1.0,false,1,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1630,1756,-126,0.0,0,0,0
2018-03-27,Uganda,Malawi,1,0,0,1.0,false,1,3.0,1.0,2.0000000000000004,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459,1301,158,2.0000000000000004,0,0,0
2018-03-27,Ukraine,Japan,0,2,1,1.0,false,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,1733,1701,32,0.0,0,0,0
2018-03-27,United States,Paraguay,0,1,0,1.0,false,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747,1753,-6,0.0,0,0,0
2018-03-27,Yemen,Nepal,0,2,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191,905,286,0.0,0,0,0
2018-04-01,Malaysia,Bhutan,0,7,0,1.0,false,2,1.306644346813135,2.0,-0.6933556531868649,0.6933556531868648,0.30664434681313524,0.0,0.8,1,0.0,7.0,-7.0,1.0,0.0,0.0,0.6,1055,591,464,6.306644346813135,0,0,0
2018-04-08,Barawa,Chagos Islands,0,4,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.000000000000001,-6.000000000000001,1.0,0.0,0.0,0.6,1500,795,705,6.000000000000001,0,0,0
2018-04-15,Barawa,Yorkshire,2,2,7,1.0,false,1,4.0,1.0,3.0,1.0,0.0,0.0,0.6,2,2.983502124043848,0.6032995751912303,2.3802025488526177,0.39670042480876966,0.6032995751912303,0.0,0.8,1500,1500,0,0.6197974511473823,0,0,0
2018-04-18,Trinidad and Tobago,Panama,2,0,1,1.0,false,2,0.467818455014887,0.0,0.467818455014887,0.0,0.532181544985113,0.467818455014887,0.2,2,0.0,3.5456148055370034,-3.5456148055370034,1.0,0.0,0.0,1.2,1424,1667,-243,4.01343326055189,0,0,0
2018-04-18,Zimbabwe,Botswana,2,0,1,1.0,false,2,2.0,2.0,0.0,0.0,1.0,0.0,0.4,1,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1459,1261,198,-1.0,0,0,0
2018-04-26,Saint Kitts and Nevis,Jamaica,2,1,3,1.0,false,1,1.0,2.0,-1.0,1.0,0.0,0.0,0.6,2,1.5420781894294702,1.5420781894294702,0.0,0.0,1.0,0.0,0.4,1247,1560,-313,-1.0,0,0,0
2018-04-29,Ellan Vannin,Panjab,0,2,1,1.0,false,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0,0.0,0,0,0
2018-04-29,Saint Barthélemy,Saint Martin,0,3,2,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,864,636,0.0,0,0,0
2018-04-30,Antigua and Barbuda,Jamaica,2,0,2,1.0,false,2,1.857545974800969,1.4287729874004844,0.4287729874004845,0.4287729874004846,0.5712270125995154,0.0,0.8,3,2.049752098861207,1.3533170695600563,0.6964350293011509,0.0,0.6517824853494246,0.3482175146505755,0.4,1205,1573,-368,-0.2676620419006664,0,0,1
2018-05-06,Barawa,Surrey,2,1,3,1.0,false,2,2.6806555003447055,4.958033498965884,-2.2773779986211786,0.3403277501723527,0.0,0.6596722498276473,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0,-2.2773779986211786,0,0,0
2018-05-08,Iraq,Palestine,1,0,0,1.0,false,4,1.8153020533043933,1.3070980732600068,0.5082039800443865,0.2543888721667076,0.49064849137755623,0.25496263645573614,1.0,2,0.0,0.5265857492933015,-0.5265857492933015,0.5265857492933015,0.47341425070669846,0.0,0.8,1558,1405,153,1.034789729337688,0,0,0
2018-05-09,Algeria,Saudi Arabia,2,0,2,1.0,false,2,2.2447100016402883,1.5850966661199035,0.659613335520385,0.41490333388009626,0.0,0.5850966661199036,0.6,4,1.0725533909329241,2.4154185907190797,-1.3428651997861556,0.7258531965702973,0.2741468034297026,0.0,2.0,1535,1564,-29,2.0024785353065404,0,0,0
2018-05-11,Kuwait,Palestine,0,2,0,1.0,false,2,0.531098747916015,2.0621974958320295,-1.5310987479160145,0.468901252083985,0.0,0.531098747916015,0.6,3,0.0,0.3232328915531519,-0.3232328915531519,0.3232328915531519,0.6767671084468482,0.0,1.0,1409,1411,-2,-1.2078658563628626,0,0,0
2018-05-12,Jersey,Guernsey,0,1,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1500,1500,0,-2.0,0,0,0
2018-05-15,Saudi Arabia,Greece,0,2,0,1.0,false,5,1.2811407316151808,1.8721789739616503,-0.5910382423464696,0.5626052138636581,0.21248982811177658,0.2249049580245654,2.0,2,0.47295259117275606,0.5270474088272439,-0.05409481765448784,0.47295259117275606,0.0,0.5270474088272439,0.6,1578,1663,-85,-0.5369434246919818,0,0,0
2018-05-19,Iran,Uzbekistan,0,1,0,1.0,false,3,1.8791602148265825,0.7028872774877765,1.1762729373388061,0.654645337611156,0.0,0.345354662388844,1.2,2,0.5028200818605724,1.4971799181394279,-0.9943598362788554,0.4971799181394276,0.5028200818605724,0.0,0.8,1794,1607,187,2.1706327736176614,0,0,0
2018-05-20,Jordan,Cyprus,0,3,0,1.0,false,3,1.0,0.9486344026997533,0.05136559730024665,0.36068269755784327,0.33000020218456005,0.3093171002575967,0.8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1466,1412,54,0.05136559730024665,0,0,0
2018-05-25,Kuwait,Egypt,1,1,1,1.0,false,3,1.0500321782909765,1.3336643700657347,-0.2836321917747581,0.6565278163155108,0.0,0.3434721836844892,1.2,2,0.5429309270828337,1.5429309270828337,-1.0,1.0,0.0,0.0,1.2,1420,1638,-218,0.7163678082252418,0,0,0
2018-05-25,Kenya,Eswatini,2,0,1,1.0,false,2,2.0,2.557172135954523,-0.5571721359545232,0.5571721359545229,0.4428278640454772,0.0,0.8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1373,1296,77,-0.5571721359545232,0,0,0
2018-05-26,China,Myanmar,0,1,0,1.0,false,2,0.4944650150561971,5.011069969887606,-4.516604954831409,0.0,0.0,1.0,0.0,2,1.0,2.2097242009202707,-1.2097242009202704,1.0,0.0,0.0,1.2,1519,1073,446,-3.3068807539111384,0,0,0
2018-05-26,Saint Barthélemy,Sint Maarten,0,5,3,1.0,false,1,3.0,2.0,0.9999999999999999,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,880,620,0.9999999999999999,0,0,0
2018-05-27,Cameroon,Burkina Faso,2,0,1,1.0,false,1,3.0,1.0,2.0000000000000004,0.0,0.0,1.0,0.0,2,0.9562924324366427,1.0437075675633571,-0.08741513512671432,1.0,0.0,0.0,1.2,1654,1583,71,2.0874151351267147,0,0,0
2018-05-27,Niger,Central African Republic,1,3,3,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.049790600480455,1.5248953002402277,0.5248953002402273,0.5248953002402275,0.47510469975977254,0.0,0.8,1293,1309,-16,-0.5248953002402273,0,0,0
2018-05-27,Madagascar,Mozambique,0,2,1,1.0,false,2,0.0,0.5012511458982055,-0.5012511458982055,0.5012511458982055,0.4987488541017946,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355,1312,43,-0.5012511458982055,0,0,0
2018-05-27,Comoros,Seychelles,1,1,1,1.0,false,1,2.0,2.0,0.0,0.0,1.0,0.0,0.2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1050,945,105,0.0,0,0,0
2018-05-28,United States,Bolivia,0,3,0,1.0,false,2,0.5598637403292636,0.0,0.5598637403292636,0.5598637403292636,0.44013625967073644,0.0,0.8,2,0.49553719690822207,1.0,-0.5044628030917779,0.5044628030917779,0.49553719690822207,0.0,0.8,1754,1681,73,1.0643265434210414,0,0,0
2018-05-28,Nigeria,Congo DR,1,1,1,1.0,false,2,0.5059812359156111,0.988037528168778,-0.48205629225316693,0.494018764084389,0.0,0.5059812359156111,0.6,1,0.0,2.0,-2.0,1.0,0.0,0.0,0.6,1699,1578,121,1.517943707746833,0,0,0
2018-05-28,Kenya,Equatorial Guinea,0,1,0,1.0,false,3,1.176958781037145,1.9163637094990211,-0.7394049284618761,0.3278843189804488,0.26059507153812367,0.41152060948142755,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358,1329,29,-0.7394049284618761,0,0,0
2018-05-28,Portugal,Tunisia,1,2,2,1.0,false,2,0.9285657762503173,2.071434223749683,-1.1428684474993653,0.46428288812515867,0.0,0.5357171118748413,0.6,2,1.0,0.0,1.0,1.0,0.0,0.0,1.2,1973,1643,330,-2.1428684474993656,0,0,0
2018-05-28,Italy,Saudi Arabia,0,2,1,1.0,false,2,0.498758994512033,1.5012410054879672,-1.0024820109759343,0.0,0.498758994512033,0.5012410054879671,0.2,6,1.4246154625276053,1.498516998214187,-0.07390153568658163,0.6499033847343092,0.1700796899237212,0.1800169253419695,2.0,1897,1597,300,-0.9285804752893526,0,0,0
2018-05-28,France,Republic of Ireland,0,2,0,1.0,false,2,2.4713509211048796,2.05729815779024,0.41405276331464014,0.0,0.0,1.0,0.0,1,0.0,1.0,-1.0,1.0,0.0,0.0,0.6,1982,1724,258,1.4140527633146402,0,0,0
2018-05-28,Mexico,Wales,1,0,0,1.0,false,3,1.3440186897634558,0.3665922346891868,0.9774264550742688,0.6334077653108133,0.0,0.3665922346891868,1.2,2,2.7026351376061304,0.5495608103989782,2.153074327207152,0.0,0.0,1.0,0.0,1858,1776,82,-1.1756478721328834,0,0,0
2018-05-28,Türkiye,Iran,0,2,1,1.0,false,2,1.4854389506255352,0.9708779012510703,0.5145610493744649,0.5145610493744649,0.48543895062553516,0.0,0.8,4,1.6095705808269727,0.4873507681175366,1.122219812709436,0.7605464412590642,0.0,0.23945355874093574,1.8,1719,1797,-78,-0.6076587633349712,0,0,0
2018-05-28,South Korea,Honduras,0,2,0,1.0,false,5,1.4462256272375178,1.6349821453665891,-0.1887565181290715,0.5032263973582694,0.18230372341253284,0.31446987922919795,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744,1610,134,-0.1887565181290715,0,0,0
2018-05-28,Bosnia-Herzegovina,Montenegro,1,0,0,1.0,false,4,0.2559253149477637,0.23975810380225732,0.016167211145506403,0.23975810380225732,0.504316581249979,0.2559253149477637,1.0,2,1.1067248841665378,1.1067248841665378,0.0,0.0,1.0,0.0,0.4,1730,1609,121,0.016167211145506403,0,0,0
2018-05-28,Malawi,Mauritius,2,0,1,1.0,false,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2,1.3112720068464312,0.0,1.3112720068464312,0.0,0.0,1.0,0.0,1307,1074,233,-1.3112720068464312,0,0,0
2018-05-28,Angola,Botswana,2,1,2,1.0,false,2,1.4905862115205721,1.4905862115205721,0.0,0.0,1.0,0.0,0.4,2,1.0,0.0,1.0,0.4407399904649493,0.0,0.5592600095350506,0.6,1258,1278,-20,-1.0,0,0,0
2018-05-29,Argentina,Haiti,0,4,0,1.0,false,2,1.4796569659020964,3.1220582045874217,-1.642401238685325,0.5203430340979036,0.0,0.4796569659020964,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984,1493,491,-1.642401238685325,0,0,0
2018-05-29,Albania,Kosovo,2,0,3,1.0,false,1,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,2,1.5435809079305134,0.0,1.5435809079305134,1.0,0.0,0.0,1.2,1595,1404,191,-2.5435809079305134,0,0,0
2018-05-29,Armenia,Malta,1,1,1,1.0,false,2,0.0,0.4827740758147656,-0.4827740758147656,0.0,0.5172259241852344,0.4827740758147656,0.2,2,0.0,3.2056631280256283,-3.2056631280256283,0.5514157820064071,0.0,0.44858421799359305,0.6,1463,1200,263,2.7228890522108626,0,0,0
2018-05-29,Azerbaijan,Kyrgyzstan,0,3,0,1.0,false,3,0.37421311640600396,0.7366495345480002,-0.36243641814199623,0.0,0.6375635818580038,0.36243641814199634,0.4,2,3.4417709403359207,1.0,2.4417709403359207,1.0,0.0,0.0,1.2,1392,1248,144,-2.804207358477917,0,0,0
2018-05-29,Peru,Scotland,0,2,0,1.0,false,2,2.495913734069056,0.4959137340690561,2.0,1.0,0.0,0.0,1.2,2,0.4812190841243866,0.5187809158756135,-0.037561831751226904,0.0,0.0,1.0,0.0,1906,1717,189,2.0375618317512267,0,0,0
2018-05-29,Panama,Northern Ireland,1,0,0,1.0,false,3,0.29652823606354217,2.494239901490337,-2.197711665426795,0.7034717639364578,0.0,0.29652823606354217,1.2,1,2.0,1.0,1.0,1.0,0.0,0.0,0.6,1667,1684,-17,-3.197711665426795,0,0,0
2018-05-29,Madagascar,Seychelles,1,1,1,1.0,false,3,0.7609871726595877,0.6910218860732723,0.06996528658631533,0.6910218860732723,0.30897811392672764,0.0,1.4,2,0.5068742259953237,0.5068742259953237,0.0,0.0,1.0,0.0,0.4,1373,951,422,0.06996528658631533,0,0,0
2018-05-29,Comoros,Mozambique,2,0,3,1.0,false,2,1.5355139297283955,1.5355139297283955,0.0,0.0,1.0,0.0,0.4,1,1.0,2.0,-1.0,1.0,0.0,0.0,0.6,1044,1294,-250,1.0,0,0,0
2018-05-30,Japan,Ghana,2,0,2,1.0,false,2,1.0,1.5380477047668746,-0.5380477047668745,0.5380477047668744,0.46195229523312564,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692,1613,79,-0.5380477047668745,0,0,0
2018-05-30,Central African Republic,Uganda,0,1,0,1.0,false,3,2.4132091200547405,2.089066067730873,0.3241430523238671,0.32414305232386714,0.6758569476761328,0.0,1.0,2,1.5979450331237084,0.5326483443745694,1.0652966887491389,0.5326483443745694,0.4673516556254305,0.0,0.8,1313,1453,-140,-0.7411536364252718,0,0,0
2018-05-30,Austria,Russia,0,1,0,1.0,false,2,3.4519605218810536,0.0,3.4519605218810536,0.5480394781189465,0.0,0.45196052188105357,0.6,2,0.4868421568628749,3.0,-2.5131578431371246,0.0,0.0,1.0,0.0,1726,1683,43,5.965118365018178,0,0,0
2018-05-30,Malawi,Botswana,1,1,1,1.0,false,2,0.0,0.48310379134310294,-0.48310379134310294,0.0,0.5168962086568971,0.48310379134310294,0.2,3,1.3600064419632858,0.3600064419632857,1.0000000000000002,0.2820707546667305,0.0,0.7179292453332695,0.6,1275,1297,-22,-1.483103791343103,0,0,0
2018-05-30,Angola,Mauritius,0,1,0,1.0,false,3,1.3167247422915422,1.671120086363986,-0.35439534407244383,0.0,0.6456046559275563,0.3543953440724437,0.4,3,1.1751916357041163,0.0,1.1751916357041163,0.0,0.0,1.0,0.0,1239,1106,133,-1.5295869797765602,0,0,0
2018-05-30,Estonia,Lithuania,0,2,0,1.0,false,3,0.3127637503092352,1.0067442743386719,-0.6939805240294366,0.3469902620147183,0.6530097379852817,0.0,1.0,2,0.5022124227259943,1.9911503090960225,-1.4889378863700282,0.49778757727400563,0.0,0.5022124227259943,0.6,1503,1411,92,0.7949573623405917,0,0,0
2018-05-31,Ukraine,Morocco,1,0,0,1.0,false,2,1.5253016059166824,1.0,0.5253016059166825,0.5253016059166824,0.4746983940833177,0.0,0.8,2,2.0,0.5208776317754044,1.4791223682245955,0.4791223682245957,0.0,0.5208776317754044,0.6,1742,1709,33,-0.953820762307913,0,0,0
2018-05-31,Romania,Chile,0,3,2,1.0,false,2,1.4565269773214256,0.45652697732142555,0.9999999999999998,0.5434730226785744,0.0,0.45652697732142555,0.6,2,0.9868453331040896,0.4934226665520448,0.4934226665520448,0.0,0.5065773334479551,0.4934226665520448,0.2,1705,1873,-168,0.506577333447955,0,0,0
2018-05-31,Luxembourg,Senegal,1,0,0,1.0,false,2,0.4091071280944573,2.363571487622171,-1.9544643595277138,0.0,0.0,1.0,0.0,2,0.4783461591649129,0.4783461591649129,0.0,0.0,1.0,0.0,0.4,1325,1743,-418,-1.9544643595277138,0,0,0
2018-05-31,Mozambique,Seychelles,0,2,1,1.0,false,2,1.8741506248100888,1.1258493751899115,0.7483012496201773,0.5629246875949557,0.0,0.43707531240504427,0.6,3,0.7043473509785245,0.7043473509785245,0.0,0.0,1.0,0.0,0.6,1307,968,339,0.7483012496201773,0,0,0
2018-05-31,Comoros,Madagascar,2,0,1,1.0,false,3,0.935750477882543,2.1075342830973995,-1.1717838052148568,0.0,0.6094053982617145,0.3905946017382856,0.4,4,0.8129690799658768,0.7582202530250846,0.05474882694079212,0.5407344055719931,0.45926559442800696,0.0,1.6,1031,1356,-325,-1.226532632155649,0,0,0
2018-05-31,Slovakia,Netherlands,1,1,1,1.0,false,2,2.476245573010576,1.476245573010576,1.0,0.5237544269894239,0.0,0.476245573010576,0.6,2,1.533101046704246,0.4889663177652513,1.0441347289389948,0.0,0.0,1.0,0.0,1761,1905,-144,-0.04413472893899484,0,0,0
2018-05-31,Ellan Vannin,Cascadia,0,4,1,1.0,false,2,1.5867204929547842,1.0,0.5867204929547841,0.5867204929547841,0.4132795070452159,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0,0.5867204929547841,0,0,0
2018-05-31,Barawa,Tamil Eelam,0,4,0,1.0,false,3,1.9798401437512603,4.1415544855581725,-2.1617143418069125,0.19841472067477628,0.0,0.8015852793252237,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0,-2.1617143418069125,0,0,0
2018-05-31,Abkhazia,Tibet,0,3,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,630,870,0.0,0,0,0
2018-05-31,Northern Cyprus,Kárpátalja,1,1,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441,1500,-59,0.0,0,0,0
2018-05-31,Székely Land,Tuvalu,0,4,0,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,757,743,0.0,0,0,0
2018-05-31,Padania,Matabeleland,0,6,1,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0,0.0,0,0,0
